MARKET: Bitcoin Up or Down - December 12, 9:15AM-9:30AM ET
RESOLUTION: NO
TRADES: 955
TIME RANGE: 2025-12-12 09:15:30 to 2025-12-12 09:29:14
PRICE RANGE: 1.00 - 95.00

--- Position at resolution ---
Remaining YES shares: 5393.64
Remaining NO shares:  5374.96
Final value: $ 5374.96
Total spent (net exposure): $ 5250.82
FINAL PNL: $ 124.14

--- Buy/Sell totals ---
YES buys:  5393.64 sh / $ 2605.44
YES sells: 0.00 sh / $ 0.00
NO buys:   5374.96 sh / $ 2645.37
NO sells:  0.00 sh / $ 0.00

--- Cumulative buys ---
YES cumulative: 5393.64 sh / $ 2605.44
NO cumulative:  5374.96 sh / $ 2645.37

--- Exposure peaks (trade index: earliest → latest) ---
YES dollar peak: $ 2605.44 at trade #953
NO dollar peak:  $ 2645.37 at trade #955
YES share peak:  5393.64 sh at trade #953
NO share peak:   5374.96 sh at trade #955

--- Final exposure ---
YES exposure: $ 2605.44 | 5393.64 sh
NO exposure:  $ 2645.37 | 5374.96 sh
NET exposure: $ 5250.82 | 10768.60 sh

--- Trades (Sorted by Timestamp) ---
Idx | Time                | Type | Side | Price(c) |   Shares   |    Cost($)
844 | 2025-12-12 09:26:26 | Buy  | Down |    84.00 |       8.25 | $      6.93
845 | 2025-12-12 09:26:26 | Buy  | Up   |    14.00 |       6.00 | $      0.84
846 | 2025-12-12 09:26:26 | Buy  | Down |    84.00 |       7.75 | $      6.51
847 | 2025-12-12 09:26:26 | Buy  | Up   |    14.00 |       3.25 | $      0.46
848 | 2025-12-12 09:26:26 | Buy  | Down |    84.00 |      16.00 | $     13.44
849 | 2025-12-12 09:26:28 | Buy  | Down |    84.00 |       2.75 | $      2.31
850 | 2025-12-12 09:26:28 | Buy  | Down |    83.00 |      16.00 | $     13.28
851 | 2025-12-12 09:26:28 | Buy  | Down |    84.00 |      16.00 | $     13.44
852 | 2025-12-12 09:26:30 | Buy  | Up   |    14.00 |      14.40 | $      2.02
853 | 2025-12-12 09:26:34 | Buy  | Up   |    14.00 |       2.09 | $      0.29
854 | 2025-12-12 09:26:36 | Buy  | Down |    84.00 |      16.00 | $     13.44
855 | 2025-12-12 09:26:40 | Buy  | Up   |    13.00 |       1.71 | $      0.22
856 | 2025-12-12 09:26:46 | Buy  | Up   |    11.00 |      16.00 | $      1.76
857 | 2025-12-12 09:26:46 | Buy  | Up   |    12.00 |      16.00 | $      1.92
858 | 2025-12-12 09:26:46 | Buy  | Up   |    11.00 |      16.00 | $      1.76
859 | 2025-12-12 09:26:46 | Buy  | Up   |    12.00 |      16.00 | $      1.92
860 | 2025-12-12 09:26:46 | Buy  | Up   |    12.00 |      16.00 | $      1.92
861 | 2025-12-12 09:26:46 | Buy  | Up   |    11.00 |      16.00 | $      1.76
862 | 2025-12-12 09:26:46 | Buy  | Up   |    11.00 |      16.00 | $      1.76
863 | 2025-12-12 09:26:52 | Buy  | Down |    87.00 |      11.00 | $      9.57
864 | 2025-12-12 09:26:52 | Buy  | Down |    87.00 |      15.00 | $     13.05
865 | 2025-12-12 09:26:54 | Buy  | Down |    87.00 |       8.46 | $      7.36
866 | 2025-12-12 09:26:54 | Buy  | Down |    87.00 |       4.38 | $      3.81
867 | 2025-12-12 09:26:56 | Buy  | Down |    87.00 |      15.00 | $     13.05
868 | 2025-12-12 09:26:56 | Buy  | Down |    87.00 |      15.00 | $     13.05
869 | 2025-12-12 09:26:56 | Buy  | Down |    87.00 |      15.00 | $     13.05
870 | 2025-12-12 09:26:56 | Buy  | Down |    87.00 |      15.00 | $     13.05
871 | 2025-12-12 09:26:58 | Buy  | Up   |    10.00 |       6.00 | $      0.60
872 | 2025-12-12 09:27:06 | Buy  | Up   |     8.00 |      15.00 | $      1.20
873 | 2025-12-12 09:27:06 | Buy  | Up   |     8.00 |      15.00 | $      1.20
874 | 2025-12-12 09:27:06 | Buy  | Up   |     8.00 |      15.00 | $      1.20
875 | 2025-12-12 09:27:12 | Buy  | Up   |     6.00 |      15.00 | $      0.90
876 | 2025-12-12 09:27:12 | Buy  | Up   |     6.00 |      15.00 | $      0.90
877 | 2025-12-12 09:27:14 | Buy  | Up   |     8.00 |      15.00 | $      1.20
878 | 2025-12-12 09:27:14 | Buy  | Up   |     8.00 |      15.00 | $      1.20
879 | 2025-12-12 09:27:16 | Buy  | Down |    89.00 |      15.00 | $     13.35
880 | 2025-12-12 09:27:16 | Buy  | Down |    89.00 |      15.00 | $     13.35
881 | 2025-12-12 09:27:16 | Buy  | Down |    89.00 |      15.00 | $     13.35
882 | 2025-12-12 09:27:16 | Buy  | Up   |    10.00 |       8.46 | $      0.85
883 | 2025-12-12 09:27:16 | Buy  | Down |    89.00 |      15.00 | $     13.35
884 | 2025-12-12 09:27:16 | Buy  | Down |    89.00 |      15.00 | $     13.35
885 | 2025-12-12 09:27:16 | Buy  | Down |    89.00 |      15.00 | $     13.35
886 | 2025-12-12 09:27:16 | Buy  | Down |    89.00 |      15.00 | $     13.35
887 | 2025-12-12 09:27:18 | Buy  | Up   |     7.00 |      15.00 | $      1.05
888 | 2025-12-12 09:27:20 | Buy  | Up   |     5.00 |      15.00 | $      0.75
889 | 2025-12-12 09:27:24 | Buy  | Up   |     6.00 |      15.00 | $      0.90
890 | 2025-12-12 09:27:24 | Buy  | Up   |     6.00 |      15.00 | $      0.90
891 | 2025-12-12 09:27:24 | Buy  | Up   |     6.00 |      15.00 | $      0.90
892 | 2025-12-12 09:27:32 | Buy  | Up   |     6.00 |      14.00 | $      0.84
893 | 2025-12-12 09:27:38 | Buy  | Down |    91.00 |      14.00 | $     12.74
894 | 2025-12-12 09:27:38 | Buy  | Down |    91.00 |       8.22 | $      7.48
895 | 2025-12-12 09:27:42 | Buy  | Up   |     6.00 |       5.18 | $      0.31
896 | 2025-12-12 09:27:48 | Buy  | Down |    92.00 |      14.00 | $     12.88
897 | 2025-12-12 09:27:48 | Buy  | Down |    92.00 |      14.00 | $     12.88
898 | 2025-12-12 09:27:48 | Buy  | Down |    92.00 |      14.00 | $     12.88
899 | 2025-12-12 09:27:48 | Buy  | Down |    92.00 |      14.00 | $     12.88
900 | 2025-12-12 09:27:48 | Buy  | Down |    93.00 |      14.00 | $     13.02
901 | 2025-12-12 09:27:50 | Buy  | Down |    93.00 |       1.86 | $      1.73
902 | 2025-12-12 09:27:50 | Buy  | Down |    93.00 |      14.00 | $     13.02
903 | 2025-12-12 09:27:50 | Buy  | Up   |     4.00 |       5.00 | $      0.20
904 | 2025-12-12 09:27:50 | Buy  | Up   |     4.00 |       1.98 | $      0.08
905 | 2025-12-12 09:27:50 | Buy  | Down |    93.00 |      12.14 | $     11.29
906 | 2025-12-12 09:27:58 | Buy  | Up   |     2.00 |      14.00 | $      0.28
907 | 2025-12-12 09:27:58 | Buy  | Up   |     2.00 |      14.00 | $      0.28
908 | 2025-12-12 09:28:02 | Buy  | Up   |     1.00 |      14.00 | $      0.14
909 | 2025-12-12 09:28:02 | Buy  | Up   |     1.00 |      14.00 | $      0.14
910 | 2025-12-12 09:28:18 | Buy  | Up   |     2.00 |      13.00 | $      0.26
911 | 2025-12-12 09:28:18 | Buy  | Up   |     2.00 |      13.00 | $      0.26
912 | 2025-12-12 09:28:18 | Buy  | Up   |     2.00 |      13.00 | $      0.26
913 | 2025-12-12 09:28:24 | Buy  | Down |    95.00 |      10.00 | $      9.50
914 | 2025-12-12 09:28:24 | Buy  | Down |    95.00 |      13.00 | $     12.35
915 | 2025-12-12 09:28:24 | Buy  | Down |    95.00 |      13.00 | $     12.35
916 | 2025-12-12 09:28:24 | Buy  | Down |    95.00 |      13.00 | $     12.35
917 | 2025-12-12 09:28:24 | Buy  | Down |    95.00 |      13.00 | $     12.35
918 | 2025-12-12 09:28:26 | Buy  | Up   |     7.00 |       0.40 | $      0.03
919 | 2025-12-12 09:28:26 | Buy  | Up   |     7.00 |      13.00 | $      0.91
920 | 2025-12-12 09:28:26 | Buy  | Up   |     7.00 |      12.60 | $      0.88
921 | 2025-12-12 09:28:28 | Buy  | Down |    87.00 |      13.00 | $     11.31
922 | 2025-12-12 09:28:28 | Buy  | Down |    87.00 |      13.00 | $     11.31
923 | 2025-12-12 09:28:30 | Buy  | Up   |    10.00 |      13.00 | $      1.30
924 | 2025-12-12 09:28:30 | Buy  | Down |    90.00 |      10.00 | $      9.00
925 | 2025-12-12 09:28:30 | Buy  | Up   |    10.00 |      13.00 | $      1.30
926 | 2025-12-12 09:28:30 | Buy  | Up   |    10.00 |      13.00 | $      1.30
927 | 2025-12-12 09:28:30 | Buy  | Up   |    10.00 |      13.00 | $      1.30
928 | 2025-12-12 09:28:30 | Buy  | Up   |    10.00 |      13.00 | $      1.30
929 | 2025-12-12 09:28:32 | Buy  | Down |    90.00 |      13.00 | $     11.70
930 | 2025-12-12 09:28:32 | Buy  | Down |    91.00 |      13.00 | $     11.83
931 | 2025-12-12 09:28:32 | Buy  | Down |    89.00 |      13.00 | $     11.57
932 | 2025-12-12 09:28:32 | Buy  | Down |    91.00 |      13.00 | $     11.83
933 | 2025-12-12 09:28:32 | Buy  | Down |    91.00 |      13.00 | $     11.83
934 | 2025-12-12 09:28:32 | Buy  | Down |    90.00 |      13.00 | $     11.70
935 | 2025-12-12 09:28:32 | Buy  | Down |    89.00 |      13.00 | $     11.57
936 | 2025-12-12 09:28:38 | Buy  | Up   |     5.00 |      13.00 | $      0.65
937 | 2025-12-12 09:28:50 | Buy  | Up   |     4.00 |      12.00 | $      0.48
938 | 2025-12-12 09:28:50 | Buy  | Up   |     4.00 |      12.00 | $      0.48
939 | 2025-12-12 09:28:50 | Buy  | Up   |     4.00 |      12.00 | $      0.48
940 | 2025-12-12 09:28:50 | Buy  | Up   |     4.00 |      12.00 | $      0.48
941 | 2025-12-12 09:28:50 | Buy  | Up   |     4.00 |      12.00 | $      0.48
942 | 2025-12-12 09:28:52 | Buy  | Up   |     4.00 |      12.00 | $      0.48
943 | 2025-12-12 09:29:04 | Buy  | Down |    93.00 |      12.00 | $     11.16
944 | 2025-12-12 09:29:04 | Buy  | Down |    93.00 |       7.58 | $      7.05
945 | 2025-12-12 09:29:04 | Buy  | Down |    93.00 |      12.00 | $     11.16
946 | 2025-12-12 09:29:04 | Buy  | Up   |     3.00 |      10.31 | $      0.31
947 | 2025-12-12 09:29:04 | Buy  | Down |    93.00 |      12.00 | $     11.16
948 | 2025-12-12 09:29:04 | Buy  | Down |    93.00 |      12.00 | $     11.16
949 | 2025-12-12 09:29:08 | Buy  | Up   |     2.00 |      12.00 | $      0.24
950 | 2025-12-12 09:29:08 | Buy  | Up   |     3.00 |      12.00 | $      0.36
951 | 2025-12-12 09:29:08 | Buy  | Up   |     4.00 |      12.00 | $      0.48
952 | 2025-12-12 09:29:08 | Buy  | Up   |     2.00 |       6.29 | $      0.13
953 | 2025-12-12 09:29:10 | Buy  | Up   |     3.00 |       3.81 | $      0.11
954 | 2025-12-12 09:29:12 | Buy  | Down |    94.00 |       5.00 | $      4.70
955 | 2025-12-12 09:29:14 | Buy  | Down |    94.00 |       5.00 | $      4.70
